0.000000000000000000e+00,2.100000000000000000e+01,1.732679588457375050e+09,2.580533027648925781e-01,2.514261305332183838e-01,3.313583880662918091e-02,-4.427647963166236877e-02
0.000000000000000000e+00,2.200000000000000000e+01,1.732679588490067959e+09,2.579145729541778564e-01,2.512839734554290771e-01,3.315293416380882263e-02,-4.226362705230712891e-02
0.000000000000000000e+00,2.300000000000000000e+01,1.732679588522818089e+09,2.577626407146453857e-01,2.511278986930847168e-01,3.317371755838394165e-02,-3.981365635991096497e-02
0.000000000000000000e+00,2.400000000000000000e+01,1.732679588555706978e+09,2.576482594013214111e-01,2.510102391242980957e-01,3.319010511040687561e-02,-3.770660236477851868e-02
0.000000000000000000e+00,2.500000000000000000e+01,1.732679588588420153e+09,2.575263381004333496e-01,2.508850991725921631e-01,3.320620581507682800e-02,-3.566471859812736511e-02
0.000000000000000000e+00,2.600000000000000000e+01,1.732679588621103048e+09,2.574306130409240723e-01,2.507862448692321777e-01,3.322185575962066650e-02,-3.349750861525535583e-02
0.000000000000000000e+00,2.700000000000000000e+01,1.732679588653543949e+09,2.573297023773193359e-01,2.506827116012573242e-01,3.323493897914886475e-02,-3.142556920647621155e-02
0.000000000000000000e+00,2.800000000000000000e+01,1.732679588686306953e+09,2.572433054447174072e-01,2.505938112735748291e-01,3.324751183390617371e-02,-2.934261411428451538e-02
0.000000000000000000e+00,2.900000000000000000e+01,1.732679588718806028e+09,2.571540772914886475e-01,2.505021989345550537e-01,3.325933590531349182e-02,-2.723597548902034760e-02
0.000000000000000000e+00,3.000000000000000000e+01,1.732679588751600981e+09,2.570860087871551514e-01,2.504319548606872559e-01,3.327021002769470215e-02,-2.514499612152576447e-02
0.000000000000000000e+00,3.100000000000000000e+01,1.732679588784203053e+09,2.570089101791381836e-01,2.503531873226165771e-01,3.327862918376922607e-02,-2.329014241695404053e-02
0.000000000000000000e+00,3.200000000000000000e+01,1.732679588816783190e+09,2.569658160209655762e-01,2.503085434436798096e-01,3.328642994165420532e-02,-2.146514132618904114e-02
0.000000000000000000e+00,3.300000000000000000e+01,1.732679588849278927e+09,2.569168508052825928e-01,2.502580881118774414e-01,3.329384326934814453e-02,-1.957992091774940491e-02
0.000000000000000000e+00,3.400000000000000000e+01,1.732679588881972075e+09,2.568790912628173828e-01,2.502191960811614990e-01,3.329954668879508972e-02,-1.798861660063266754e-02
0.000000000000000000e+00,3.500000000000000000e+01,1.732679588914370060e+09,2.568437159061431885e-01,2.501828372478485107e-01,3.330440074205398560e-02,-1.646603085100650787e-02
0.000000000000000000e+00,3.600000000000000000e+01,1.732679588947002172e+09,2.568167746067047119e-01,2.501550614833831787e-01,3.330860659480094910e-02,-1.503817271441221237e-02
0.000000000000000000e+00,3.700000000000000000e+01,1.732679588979889870e+09,2.567897140979766846e-01,2.501271665096282959e-01,3.331278264522552490e-02,-1.347147766500711441e-02
0.000000000000000000e+00,3.800000000000000000e+01,1.732679589013005972e+09,2.567714750766754150e-01,2.501084208488464355e-01,3.331520780920982361e-02,-1.239470206201076508e-02
0.000000000000000000e+00,3.900000000000000000e+01,1.732679589045727968e+09,2.567574381828308105e-01,2.500940263271331787e-01,3.331698849797248840e-02,-1.163681037724018097e-02
0.000000000000000000e+00,4.000000000000000000e+01,1.732679589078342915e+09,2.567399740219116211e-01,2.500759065151214600e-01,3.332028537988662720e-02,-1.049879752099514008e-02
0.000000000000000000e+00,4.100000000000000000e+01,1.732679589110959053e+09,2.567279338836669922e-01,2.500635683536529541e-01,3.332177549600601196e-02,-9.973518550395965576e-03
0.000000000000000000e+00,4.200000000000000000e+01,1.732679589144129038e+09,2.567168176174163818e-01,2.500521838665008545e-01,3.332315012812614441e-02,-9.461314417421817780e-03
0.000000000000000000e+00,4.300000000000000000e+01,1.732679589177251101e+09,2.567139863967895508e-01,2.500492334365844727e-01,3.332372754812240601e-02,-9.223780594766139984e-03
0.000000000000000000e+00,4.400000000000000000e+01,1.732679589210170031e+09,2.567050755023956299e-01,2.500400245189666748e-01,3.332524001598358154e-02,-8.639920502901077271e-03
0.000000000000000000e+00,4.500000000000000000e+01,1.732679589242995024e+09,2.567009627819061279e-01,2.500358521938323975e-01,3.332556039094924927e-02,-8.576650172472000122e-03
0.000000000000000000e+00,4.600000000000000000e+01,1.732679589275460005e+09,2.566981017589569092e-01,2.500327825546264648e-01,3.332655131816864014e-02,-8.091581054031848907e-03
0.000000000000000000e+00,4.700000000000000000e+01,1.732679589308111906e+09,2.566940486431121826e-01,2.500285208225250244e-01,3.332757577300071716e-02,-7.474466226994991302e-03
0.000000000000000000e+00,4.800000000000000000e+01,1.732679589340702057e+09,2.566928565502166748e-01,2.500274181365966797e-01,3.332725912332534790e-02,-7.494115736335515976e-03
0.000000000000000000e+00,4.900000000000000000e+01,1.732679589373361826e+09,2.566917538642883301e-01,2.500262260437011719e-01,3.332766890525817871e-02,-7.261819206178188324e-03
0.000000000000000000e+00,5.000000000000000000e+01,1.732679589405935049e+09,2.566902339458465576e-01,2.500246465206146240e-01,3.332789614796638489e-02,-7.078022696077823639e-03
0.000000000000000000e+00,5.100000000000000000e+01,1.732679589438392162e+09,2.566886842250823975e-01,2.500230967998504639e-01,3.332797437906265259e-02,-6.987609434872865677e-03
0.000000000000000000e+00,5.200000000000000000e+01,1.732679589471050024e+09,2.566881775856018066e-01,2.500225305557250977e-01,3.332827985286712646e-02,-6.874852348119020462e-03
0.000000000000000000e+00,5.300000000000000000e+01,1.732679589503727198e+09,2.566887438297271729e-01,2.500230967998504639e-01,3.332820162177085876e-02,-6.843518000096082687e-03
0.000000000000000000e+00,5.400000000000000000e+01,1.732679589536355019e+09,2.566876709461212158e-01,2.500220835208892822e-01,3.332795575261116028e-02,-6.947765126824378967e-03
0.000000000000000000e+00,5.500000000000000000e+01,1.732679589569084883e+09,2.566861212253570557e-01,2.500203847885131836e-01,3.332861512899398804e-02,-6.636801175773143768e-03
0.000000000000000000e+00,5.600000000000000000e+01,1.732679589601665974e+09,2.566859722137451172e-01,2.500202357769012451e-01,3.332874551415443420e-02,-6.503046024590730667e-03
0.000000000000000000e+00,5.700000000000000000e+01,1.732679589634371996e+09,2.566842138767242432e-01,2.500184178352355957e-01,3.332904726266860962e-02,-6.317970342934131622e-03
0.000000000000000000e+00,5.800000000000000000e+01,1.732679589667258024e+09,2.566834688186645508e-01,2.500177025794982910e-01,3.332884982228279114e-02,-6.292477250099182129e-03
0.000000000000000000e+00,5.900000000000000000e+01,1.732679589699781895e+09,2.566820979118347168e-01,2.500162124633789062e-01,3.332937136292457581e-02,-5.991416983306407928e-03
0.000000000000000000e+00,6.000000000000000000e+01,1.732679589732358932e+09,2.566812038421630859e-01,2.500153481960296631e-01,3.332920745015144348e-02,-5.940531380474567413e-03
0.000000000000000000e+00,6.100000000000000000e+01,1.732679589765007973e+09,2.566786706447601318e-01,2.500128149986267090e-01,3.332932665944099426e-02,-5.817134398967027664e-03
0.000000000000000000e+00,6.200000000000000000e+01,1.732679589797495127e+09,2.566772401332855225e-01,2.500112950801849365e-01,3.332975506782531738e-02,-5.515157710760831833e-03
0.000000000000000000e+00,6.300000000000000000e+01,1.732679589830176115e+09,2.566755712032318115e-01,2.500095069408416748e-01,3.333028778433799744e-02,-5.049244500696659088e-03
0.000000000000000000e+00,6.400000000000000000e+01,1.732679589862756014e+09,2.566743493080139160e-01,2.500082850456237793e-01,3.333033621311187744e-02,-4.969479050487279892e-03
0.000000000000000000e+00,6.500000000000000000e+01,1.732679589895387888e+09,2.566733062267303467e-01,2.500071823596954346e-01,3.333067521452903748e-02,-4.678598139435052872e-03
0.000000000000000000e+00,6.600000000000000000e+01,1.732679589927976847e+09,2.566718161106109619e-01,2.500056326389312744e-01,3.333089873194694519e-02,-4.426036030054092407e-03
0.000000000000000000e+00,6.700000000000000000e+01,1.732679589960448027e+09,2.566709220409393311e-01,2.500047385692596436e-01,3.333098441362380981e-02,-4.340704996138811111e-03
0.000000000000000000e+00,6.800000000000000000e+01,1.732679589993165016e+09,2.566703259944915771e-01,2.500040829181671143e-01,3.333117067813873291e-02,-4.145733546465635300e-03
0.000000000000000000e+00,6.900000000000000000e+01,1.732679590026189089e+09,2.566696107387542725e-01,2.500033676624298096e-01,3.333120420575141907e-02,-4.073432646691799164e-03
0.000000000000000000e+00,7.000000000000000000e+01,1.732679590059005976e+09,2.566684484481811523e-01,2.500022649765014648e-01,3.333094343543052673e-02,-4.359131678938865662e-03
0.000000000000000000e+00,7.100000000000000000e+01,1.732679590091575146e+09,2.566687762737274170e-01,2.500025033950805664e-01,3.333135694265365601e-02,-3.956839907914400101e-03
0.000000000000000000e+00,7.200000000000000000e+01,1.732679590124362946e+09,2.566678524017333984e-01,2.500016689300537109e-01,3.333098068833351135e-02,-4.202979616820812225e-03
0.000000000000000000e+00,7.300000000000000000e+01,1.732679590157117844e+09,2.566682100296020508e-01,2.500019371509552002e-01,3.333133831620216370e-02,-3.899903502315282822e-03
0.000000000000000000e+00,7.400000000000000000e+01,1.732679590189677000e+09,2.566680014133453369e-01,2.500017285346984863e-01,3.333139792084693909e-02,-3.877020440995693207e-03
0.000000000000000000e+00,7.500000000000000000e+01,1.732679590222306967e+09,2.566678822040557861e-01,2.500016391277313232e-01,3.333120793104171753e-02,-4.025053698569536209e-03
0.000000000000000000e+00,7.600000000000000000e+01,1.732679590254990101e+09,2.566682994365692139e-01,2.500019967555999756e-01,3.333153948187828064e-02,-3.618611255660653114e-03
0.000000000000000000e+00,7.700000000000000000e+01,1.732679590287648916e+09,2.566677331924438477e-01,2.500014007091522217e-01,3.333163633942604065e-02,-3.608137369155883789e-03
0.000000000000000000e+00,7.800000000000000000e+01,1.732679590321276903e+09,2.566671371459960938e-01,2.500008940696716309e-01,3.333127871155738831e-02,-3.962610382586717606e-03
0.000000000000000000e+00,7.900000000000000000e+01,1.732679590354475021e+09,2.566674053668975830e-01,2.500011026859283447e-01,3.333152830600738525e-02,-3.649507183581590652e-03
0.000000000000000000e+00,8.000000000000000000e+01,1.732679590387109041e+09,2.566667497158050537e-01,2.500005066394805908e-01,3.333117812871932983e-02,-4.037677310407161713e-03
0.000000000000000000e+00,8.100000000000000000e+01,1.732679590419420958e+09,2.566672265529632568e-01,2.500009238719940186e-01,3.333156555891036987e-02,-3.615406574681401253e-03
0.000000000000000000e+00,8.200000000000000000e+01,1.732679590451877117e+09,2.566662132740020752e-01,2.500000000000000000e-01,3.333106264472007751e-02,-4.033303353935480118e-03
0.000000000000000000e+00,8.300000000000000000e+01,1.732679590484488010e+09,2.566668391227722168e-01,2.500005364418029785e-01,3.333144262433052063e-02,-3.732434706762433052e-03
0.000000000000000000e+00,8.400000000000000000e+01,1.732679590516855001e+09,2.566667795181274414e-01,2.500004172325134277e-01,3.333186730742454529e-02,-3.280133241787552834e-03
0.000000000000000000e+00,8.500000000000000000e+01,1.732679590549539089e+09,2.566662430763244629e-01,2.499999552965164185e-01,3.333145007491111755e-02,-3.584707155823707581e-03
0.000000000000000000e+00,8.600000000000000000e+01,1.732679590581989050e+09,2.566659152507781982e-01,2.499996721744537354e-01,3.333124890923500061e-02,-3.794950200244784355e-03
0.000000000000000000e+00,8.700000000000000000e+01,1.732679590614218950e+09,2.566658556461334229e-01,2.499996125698089600e-01,3.333127498626708984e-02,-3.755953162908554077e-03
0.000000000000000000e+00,8.800000000000000000e+01,1.732679590646655083e+09,2.566658854484558105e-01,2.499996572732925415e-01,3.333121538162231445e-02,-3.819304518401622772e-03
0.000000000000000000e+00,8.900000000000000000e+01,1.732679590679080009e+09,2.566655576229095459e-01,2.499993592500686646e-01,3.333104774355888367e-02,-3.758670762181282043e-03
0.000000000000000000e+00,9.000000000000000000e+01,1.732679590711621046e+09,2.566655278205871582e-01,2.499993145465850830e-01,3.333112597465515137e-02,-3.925550263375043869e-03
0.000000000000000000e+00,9.100000000000000000e+01,1.732679590744037151e+09,2.566658854484558105e-01,2.499995529651641846e-01,3.333171084523200989e-02,-3.310851054266095161e-03
0.000000000000000000e+00,9.200000000000000000e+01,1.732679590776993036e+09,2.566666305065155029e-01,2.500003576278686523e-01,3.333141282200813293e-02,-3.699877997860312462e-03
0.000000000000000000e+00,9.300000000000000000e+01,1.732679590809670925e+09,2.566659450531005859e-01,2.499996572732925415e-01,3.333137556910514832e-02,-3.604892175644636154e-03
0.000000000000000000e+00,9.400000000000000000e+01,1.732679590842164040e+09,2.566647231578826904e-01,2.499985396862030029e-01,3.333092480897903442e-02,-4.121252335608005524e-03
0.000000000000000000e+00,9.500000000000000000e+01,1.732679590874581099e+09,2.566655576229095459e-01,2.499992847442626953e-01,3.333137184381484985e-02,-3.686461364850401878e-03
0.000000000000000000e+00,9.600000000000000000e+01,1.732679590907141924e+09,2.566657066345214844e-01,2.499994039535522461e-01,3.333157300949096680e-02,-3.370248712599277496e-03
0.000000000000000000e+00,9.700000000000000000e+01,1.732679590939659119e+09,2.566654384136199951e-01,2.499992102384567261e-01,3.333112597465515137e-02,-3.902496304363012314e-03
0.000000000000000000e+00,9.800000000000000000e+01,1.732679590972292185e+09,2.566653788089752197e-01,2.499991059303283691e-01,3.333132714033126831e-02,-3.671430516988039017e-03
0.000000000000000000e+00,9.900000000000000000e+01,1.732679591004732847e+09,2.566653788089752197e-01,2.499991804361343384e-01,3.333104774355888367e-02,-3.880407428368926048e-03
0.000000000000000000e+00,1.000000000000000000e+02,1.732679591037417889e+09,2.566654086112976074e-01,2.499991357326507568e-01,3.333136439323425293e-02,-3.686074865981936455e-03
0.000000000000000000e+00,1.010000000000000000e+02,1.732679591069850922e+09,2.566651105880737305e-01,2.499989122152328491e-01,3.333092108368873596e-02,-3.889548359438776970e-03
0.000000000000000000e+00,1.020000000000000000e+02,1.732679591102269888e+09,2.566652595996856689e-01,2.499990612268447876e-01,3.333097323775291443e-02,-3.979469183832406998e-03
0.000000000000000000e+00,1.030000000000000000e+02,1.732679591134747982e+09,2.566653490066528320e-01,2.499990910291671753e-01,3.333126753568649292e-02,-3.799945581704378128e-03
0.000000000000000000e+00,1.040000000000000000e+02,1.732679591167482138e+09,2.566657066345214844e-01,2.499994635581970215e-01,3.333118185400962830e-02,-3.680469468235969543e-03
0.000000000000000000e+00,1.050000000000000000e+02,1.732679591199732065e+09,2.566654086112976074e-01,2.499991357326507568e-01,3.333138301968574524e-02,-3.479577135294675827e-03
0.000000000000000000e+00,1.060000000000000000e+02,1.732679591232050896e+09,2.566650807857513428e-01,2.499988675117492676e-01,3.333106637001037598e-02,-3.864964470267295837e-03
0.000000000000000000e+00,1.070000000000000000e+02,1.732679591264238119e+09,2.566655278205871582e-01,2.499992549419403076e-01,3.333133459091186523e-02,-3.835048992186784744e-03
0.000000000000000000e+00,1.080000000000000000e+02,1.732679591296607971e+09,2.566644847393035889e-01,2.499983459711074829e-01,3.333066403865814209e-02,-4.200590774416923523e-03
0.000000000000000000e+00,1.090000000000000000e+02,1.732679591329004049e+09,2.566657662391662598e-01,2.499995827674865723e-01,3.333094343543052673e-02,-3.858572104945778847e-03
0.000000000000000000e+00,1.100000000000000000e+02,1.732679591361434221e+09,2.566651403903961182e-01,2.499989420175552368e-01,3.333094343543052673e-02,-3.915900364518165588e-03
0.000000000000000000e+00,1.110000000000000000e+02,1.732679591394093037e+09,2.566640973091125488e-01,2.499980479478836060e-01,3.333021700382232666e-02,-4.523654468357563019e-03
0.000000000000000000e+00,1.120000000000000000e+02,1.732679591426693916e+09,2.566651701927185059e-01,2.499988973140716553e-01,3.333130851387977600e-02,-3.853220259770750999e-03
0.000000000000000000e+00,1.130000000000000000e+02,1.732679591460544109e+09,2.566644251346588135e-01,2.499983012676239014e-01,3.333062306046485901e-02,-4.115122370421886444e-03
0.000000000000000000e+00,1.140000000000000000e+02,1.732679591493769884e+09,2.566651701927185059e-01,2.499989420175552368e-01,3.333110362291336060e-02,-3.866184968501329422e-03
0.000000000000000000e+00,1.150000000000000000e+02,1.732679591526595116e+09,2.566642463207244873e-01,2.499981820583343506e-01,3.333030268549919128e-02,-4.354290198534727097e-03
0.000000000000000000e+00,1.160000000000000000e+02,1.732679591559197903e+09,2.566652297973632812e-01,2.499989867210388184e-01,3.333114832639694214e-02,-3.800557460635900497e-03
0.000000000000000000e+00,1.170000000000000000e+02,1.732679591591673136e+09,2.566638290882110596e-01,2.499977797269821167e-01,3.333020210266113281e-02,-4.511003382503986359e-03
0.000000000000000000e+00,1.180000000000000000e+02,1.732679591624312162e+09,2.566641271114349365e-01,2.499980777502059937e-01,3.333017975091934204e-02,-4.614277277141809464e-03
0.000000000000000000e+00,1.190000000000000000e+02,1.732679591656751156e+09,2.566651403903961182e-01,2.499990165233612061e-01,3.333059698343276978e-02,-4.291049204766750336e-03
0.000000000000000000e+00,1.200000000000000000e+02,1.732679591689246893e+09,2.566650211811065674e-01,2.499988675117492676e-01,3.333073481917381287e-02,-4.217533394694328308e-03
0.000000000000000000e+00,1.210000000000000000e+02,1.732679591721719027e+09,2.566648423671722412e-01,2.499986439943313599e-01,3.333102911710739136e-02,-3.925614524632692337e-03
0.000000000000000000e+00,1.220000000000000000e+02,1.732679591753979921e+09,2.566642761230468750e-01,2.499982267618179321e-01,3.333024680614471436e-02,-4.608318675309419632e-03
0.000000000000000000e+00,1.230000000000000000e+02,1.732679591786355972e+09,2.566650509834289551e-01,2.499988973140716553e-01,3.333081677556037903e-02,-4.073235671967267990e-03
0.000000000000000000e+00,1.240000000000000000e+02,1.732679591819284916e+09,2.566646039485931396e-01,2.499984502792358398e-01,3.333073481917381287e-02,-4.183155484497547150e-03
0.000000000000000000e+00,1.250000000000000000e+02,1.732679591852011919e+09,2.566646933555603027e-01,2.499985694885253906e-01,3.333066031336784363e-02,-4.173084162175655365e-03
0.000000000000000000e+00,1.260000000000000000e+02,1.732679591884899139e+09,2.566650509834289551e-01,2.499988675117492676e-01,3.333084285259246826e-02,-4.009101074188947678e-03
0.000000000000000000e+00,1.270000000000000000e+02,1.732679591917450905e+09,2.566646635532379150e-01,2.499986439943313599e-01,3.333007544279098511e-02,-4.396404139697551727e-03
0.000000000000000000e+00,1.280000000000000000e+02,1.732679591950202942e+09,2.566650509834289551e-01,2.499989122152328491e-01,3.333065658807754517e-02,-4.330513533204793930e-03
0.000000000000000000e+00,1.290000000000000000e+02,1.732679591982523918e+09,2.566639482975006104e-01,2.499980032444000244e-01,3.332972154021263123e-02,-4.833810962736606598e-03
0.000000000000000000e+00,1.300000000000000000e+02,1.732679592014821053e+09,2.566637992858886719e-01,2.499978095293045044e-01,3.332997485995292664e-02,-4.903265275061130524e-03
0.000000000000000000e+00,1.310000000000000000e+02,1.732679592065722227e+09,2.566648721694946289e-01,2.499986737966537476e-01,3.333096951246261597e-02,-3.941037692129611969e-03
0.000000000000000000e+00,1.320000000000000000e+02,1.732679592098685026e+09,2.566643953323364258e-01,2.499983012676239014e-01,3.333050757646560669e-02,-4.210431594401597977e-03
0.000000000000000000e+00,1.330000000000000000e+02,1.732679592131527901e+09,2.566655576229095459e-01,2.499994039535522461e-01,3.333070874214172363e-02,-4.145805258303880692e-03
0.000000000000000000e+00,1.340000000000000000e+02,1.732679592164113998e+09,2.566641867160797119e-01,2.499981224536895752e-01,3.333035483956336975e-02,-4.486371763050556183e-03
0.000000000000000000e+00,1.350000000000000000e+02,1.732679592196712971e+09,2.566644251346588135e-01,2.499983161687850952e-01,3.333050757646560669e-02,-4.450864624232053757e-03
0.000000000000000000e+00,1.360000000000000000e+02,1.732679592229460001e+09,2.566633522510528564e-01,2.499974370002746582e-01,3.332962840795516968e-02,-4.849698860198259354e-03
0.000000000000000000e+00,1.370000000000000000e+02,1.732679592261780977e+09,2.566645741462707520e-01,2.499985247850418091e-01,3.333018347620964050e-02,-4.593806806951761246e-03
0.000000000000000000e+00,1.380000000000000000e+02,1.732679592294507027e+09,2.566649019718170166e-01,2.499988675117492676e-01,3.333018347620964050e-02,-4.426533821970224380e-03
0.000000000000000000e+00,1.390000000000000000e+02,1.732679592327183962e+09,2.566652894020080566e-01,2.499992102384567261e-01,3.333037719130516052e-02,-4.415201954543590546e-03
0.000000000000000000e+00,1.400000000000000000e+02,1.732679592359695911e+09,2.566644847393035889e-01,2.499985992908477783e-01,3.332943096756935120e-02,-5.036313552409410477e-03
0.000000000000000000e+00,1.410000000000000000e+02,1.732679592392038822e+09,2.566635012626647949e-01,2.499977797269821167e-01,3.332856670022010803e-02,-5.575058516114950180e-03
0.000000000000000000e+00,1.420000000000000000e+02,1.732679592424673080e+09,2.566642761230468750e-01,2.499982714653015137e-01,3.333007916808128357e-02,-4.781913477927446365e-03
0.000000000000000000e+00,1.430000000000000000e+02,1.732679592457237005e+09,2.566627264022827148e-01,2.499968707561492920e-01,3.332923725247383118e-02,-5.071643739938735962e-03
0.000000000000000000e+00,1.440000000000000000e+02,1.732679592489716053e+09,2.566643059253692627e-01,2.499983459711074829e-01,3.332974389195442200e-02,-4.745400510728359222e-03
0.000000000000000000e+00,1.450000000000000000e+02,1.732679592522460938e+09,2.566641271114349365e-01,2.499982267618179321e-01,3.332954645156860352e-02,-4.984828177839517593e-03
0.000000000000000000e+00,1.460000000000000000e+02,1.732679592555034161e+09,2.566636502742767334e-01,2.499977797269821167e-01,3.332938253879547119e-02,-5.252082366496324539e-03
0.000000000000000000e+00,1.470000000000000000e+02,1.732679592587301970e+09,2.566639184951782227e-01,2.499980330467224121e-01,3.332946076989173889e-02,-5.216233432292938232e-03
0.000000000000000000e+00,1.480000000000000000e+02,1.732679592620049953e+09,2.566631138324737549e-01,2.499973177909851074e-01,3.332903608679771423e-02,-5.215578246861696243e-03
0.000000000000000000e+00,1.490000000000000000e+02,1.732679592652502060e+09,2.566643357276916504e-01,2.499983757734298706e-01,3.332973644137382507e-02,-4.886779934167861938e-03
0.000000000000000000e+00,1.500000000000000000e+02,1.732679592685207129e+09,2.566639482975006104e-01,2.499980330467224121e-01,3.332953900098800659e-02,-5.125326570123434067e-03
0.000000000000000000e+00,1.510000000000000000e+02,1.732679592718158007e+09,2.566630244255065918e-01,2.499972432851791382e-01,3.332895413041114807e-02,-5.286170169711112976e-03
0.000000000000000000e+00,1.520000000000000000e+02,1.732679592750741005e+09,2.566641271114349365e-01,2.499983012676239014e-01,3.332915157079696655e-02,-5.051284562796354294e-03
0.000000000000000000e+00,1.530000000000000000e+02,1.732679592783143997e+09,2.566630840301513672e-01,2.499973177909851074e-01,3.332881256937980652e-02,-5.610160063952207565e-03
0.000000000000000000e+00,1.540000000000000000e+02,1.732679592815881968e+09,2.566637098789215088e-01,2.499979734420776367e-01,3.332863003015518188e-02,-5.736140068620443344e-03
0.000000000000000000e+00,1.550000000000000000e+02,1.732679592848069191e+09,2.566646635532379150e-01,2.499988675117492676e-01,3.332901000976562500e-02,-5.525699816644191742e-03
0.000000000000000000e+00,1.560000000000000000e+02,1.732679592880407095e+09,2.566634714603424072e-01,2.499976605176925659e-01,3.332901000976562500e-02,-5.295737180858850479e-03
0.000000000000000000e+00,1.570000000000000000e+02,1.732679592912628889e+09,2.566636800765991211e-01,2.499979734420776367e-01,3.332850709557533264e-02,-5.923202726989984512e-03
0.000000000000000000e+00,1.580000000000000000e+02,1.732679592945398092e+09,2.566627860069274902e-01,2.499971389770507812e-01,3.332830592989921570e-02,-5.781430751085281372e-03
0.000000000000000000e+00,1.590000000000000000e+02,1.732679592977824926e+09,2.566639184951782227e-01,2.499981075525283813e-01,3.332906961441040039e-02,-5.137503612786531448e-03
0.000000000000000000e+00,1.600000000000000000e+02,1.732679593010927200e+09,2.566642165184020996e-01,2.499984502792358398e-01,3.332876786589622498e-02,-5.557902157306671143e-03
0.000000000000000000e+00,1.610000000000000000e+02,1.732679593043558836e+09,2.566632628440856934e-01,2.499974817037582397e-01,3.332892060279846191e-02,-5.256402771919965744e-03
0.000000000000000000e+00,1.620000000000000000e+02,1.732679593076218843e+09,2.566653788089752197e-01,2.499996125698089600e-01,3.332883492112159729e-02,-5.299745593219995499e-03
0.000000000000000000e+00,1.630000000000000000e+02,1.732679593108741045e+09,2.566637098789215088e-01,2.499983161687850952e-01,3.332700580358505249e-02,-6.370319519191980362e-03
0.000000000000000000e+00,1.640000000000000000e+02,1.732679593141664982e+09,2.566630542278289795e-01,2.499973624944686890e-01,3.332849591970443726e-02,-5.732025019824504852e-03
