0.000000000000000000e+00,1.000000000000000000e+00,1.732679118776864052e+09,7.174640893936157227e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.732679118811933041e+09,7.081732153892517090e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.732679118846542120e+09,6.990419626235961914e-01
0.000000000000000000e+00,4.000000000000000000e+00,1.732679118881441116e+09,6.901462674140930176e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.732679118916008949e+09,6.818389892578125000e-01
0.000000000000000000e+00,6.000000000000000000e+00,1.732679118950547934e+09,6.737824082374572754e-01
0.000000000000000000e+00,7.000000000000000000e+00,1.732679118985229969e+09,6.645859479904174805e-01
0.000000000000000000e+00,8.000000000000000000e+00,1.732679119019985914e+09,6.561653614044189453e-01
0.000000000000000000e+00,9.000000000000000000e+00,1.732679119054438829e+09,6.501795649528503418e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.732679119088474989e+09,6.378022432327270508e-01
0.000000000000000000e+00,1.100000000000000000e+01,1.732679119122892141e+09,6.307963132858276367e-01
0.000000000000000000e+00,1.200000000000000000e+01,1.732679119157499790e+09,6.241658329963684082e-01
0.000000000000000000e+00,1.300000000000000000e+01,1.732679119191811085e+09,6.109665632247924805e-01
0.000000000000000000e+00,1.400000000000000000e+01,1.732679119226499081e+09,6.030061841011047363e-01
0.000000000000000000e+00,1.500000000000000000e+01,1.732679119261018991e+09,5.963171720504760742e-01
0.000000000000000000e+00,1.600000000000000000e+01,1.732679119295420885e+09,5.872595310211181641e-01
0.000000000000000000e+00,1.700000000000000000e+01,1.732679119329754829e+09,5.789632797241210938e-01
0.000000000000000000e+00,1.800000000000000000e+01,1.732679119364039898e+09,5.696372389793395996e-01
0.000000000000000000e+00,1.900000000000000000e+01,1.732679119398221970e+09,5.597513318061828613e-01
0.000000000000000000e+00,2.000000000000000000e+01,1.732679119432538986e+09,5.496439337730407715e-01
0.000000000000000000e+00,2.100000000000000000e+01,1.732679119466984987e+09,5.413036942481994629e-01
0.000000000000000000e+00,2.200000000000000000e+01,1.732679119501211882e+09,5.371202230453491211e-01
0.000000000000000000e+00,2.300000000000000000e+01,1.732679119535164833e+09,5.146637558937072754e-01
0.000000000000000000e+00,2.400000000000000000e+01,1.732679119569236040e+09,5.080112218856811523e-01
0.000000000000000000e+00,2.500000000000000000e+01,1.732679119603636026e+09,5.042573213577270508e-01
0.000000000000000000e+00,2.600000000000000000e+01,1.732679119638314962e+09,4.832576811313629150e-01
0.000000000000000000e+00,2.700000000000000000e+01,1.732679119672800064e+09,4.750338196754455566e-01
0.000000000000000000e+00,2.800000000000000000e+01,1.732679119707535028e+09,4.627467095851898193e-01
0.000000000000000000e+00,2.900000000000000000e+01,1.732679119742074966e+09,4.470759928226470947e-01
0.000000000000000000e+00,3.000000000000000000e+01,1.732679119776723862e+09,4.371114969253540039e-01
0.000000000000000000e+00,3.100000000000000000e+01,1.732679119811337948e+09,4.403711855411529541e-01
0.000000000000000000e+00,3.200000000000000000e+01,1.732679119846138954e+09,4.170466959476470947e-01
0.000000000000000000e+00,3.300000000000000000e+01,1.732679119880972147e+09,4.088105559349060059e-01
0.000000000000000000e+00,3.400000000000000000e+01,1.732679119915359020e+09,3.918654322624206543e-01
0.000000000000000000e+00,3.500000000000000000e+01,1.732679119949937820e+09,3.835167586803436279e-01
0.000000000000000000e+00,3.600000000000000000e+01,1.732679119984731913e+09,3.695435523986816406e-01
0.000000000000000000e+00,3.700000000000000000e+01,1.732679120019469023e+09,3.676046431064605713e-01
0.000000000000000000e+00,3.800000000000000000e+01,1.732679120054198027e+09,3.526757955551147461e-01
0.000000000000000000e+00,3.900000000000000000e+01,1.732679120088812113e+09,3.366755843162536621e-01
0.000000000000000000e+00,4.000000000000000000e+01,1.732679120123656988e+09,3.269742727279663086e-01
0.000000000000000000e+00,4.100000000000000000e+01,1.732679120158522844e+09,3.171366453170776367e-01
0.000000000000000000e+00,4.200000000000000000e+01,1.732679120193413019e+09,3.081192672252655029e-01
0.000000000000000000e+00,4.300000000000000000e+01,1.732679120228188992e+09,2.942558526992797852e-01
0.000000000000000000e+00,4.400000000000000000e+01,1.732679120262968063e+09,2.844178974628448486e-01
0.000000000000000000e+00,4.500000000000000000e+01,1.732679120297617912e+09,2.827793955802917480e-01
0.000000000000000000e+00,4.600000000000000000e+01,1.732679120331145048e+09,2.668399810791015625e-01
0.000000000000000000e+00,4.700000000000000000e+01,1.732679120365391016e+09,2.792080342769622803e-01
0.000000000000000000e+00,4.800000000000000000e+01,1.732679120400382996e+09,2.512029111385345459e-01
0.000000000000000000e+00,4.900000000000000000e+01,1.732679120435047865e+09,2.356168329715728760e-01
0.000000000000000000e+00,5.000000000000000000e+01,1.732679120469213963e+09,2.384350895881652832e-01
0.000000000000000000e+00,5.100000000000000000e+01,1.732679120503278017e+09,2.469716668128967285e-01
0.000000000000000000e+00,5.200000000000000000e+01,1.732679120537372828e+09,2.371258735656738281e-01
0.000000000000000000e+00,5.300000000000000000e+01,1.732679120571393013e+09,2.147379815578460693e-01
0.000000000000000000e+00,5.400000000000000000e+01,1.732679120605274916e+09,2.249282896518707275e-01
0.000000000000000000e+00,5.500000000000000000e+01,1.732679120639158964e+09,2.270745038986206055e-01
0.000000000000000000e+00,5.600000000000000000e+01,1.732679120673818111e+09,2.021807879209518433e-01
0.000000000000000000e+00,5.700000000000000000e+01,1.732679120707607031e+09,2.075581252574920654e-01
0.000000000000000000e+00,5.800000000000000000e+01,1.732679120742423058e+09,2.037857323884963989e-01
0.000000000000000000e+00,5.900000000000000000e+01,1.732679120776552916e+09,2.038877159357070923e-01
0.000000000000000000e+00,6.000000000000000000e+01,1.732679120810756207e+09,1.844822019338607788e-01
0.000000000000000000e+00,6.100000000000000000e+01,1.732679120844805956e+09,1.868090480566024780e-01
0.000000000000000000e+00,6.200000000000000000e+01,1.732679120878657103e+09,1.881430000066757202e-01
0.000000000000000000e+00,6.300000000000000000e+01,1.732679120913013935e+09,2.085987776517868042e-01
0.000000000000000000e+00,6.400000000000000000e+01,1.732679120947196007e+09,1.877106726169586182e-01
0.000000000000000000e+00,6.500000000000000000e+01,1.732679120980972052e+09,2.199909687042236328e-01
0.000000000000000000e+00,6.600000000000000000e+01,1.732679121015182018e+09,1.936089545488357544e-01
0.000000000000000000e+00,6.700000000000000000e+01,1.732679121049118996e+09,1.898204535245895386e-01
0.000000000000000000e+00,6.800000000000000000e+01,1.732679121083463907e+09,1.886292845010757446e-01
0.000000000000000000e+00,6.900000000000000000e+01,1.732679121117863894e+09,1.897120326757431030e-01
0.000000000000000000e+00,7.000000000000000000e+01,1.732679121151920080e+09,2.008432149887084961e-01
0.000000000000000000e+00,7.100000000000000000e+01,1.732679121185375929e+09,1.969085931777954102e-01
0.000000000000000000e+00,7.200000000000000000e+01,1.732679121218984842e+09,1.905492246150970459e-01
0.000000000000000000e+00,7.300000000000000000e+01,1.732679121252803087e+09,1.738027930259704590e-01
0.000000000000000000e+00,7.400000000000000000e+01,1.732679121286796093e+09,2.053320854902267456e-01
0.000000000000000000e+00,7.500000000000000000e+01,1.732679121320583820e+09,1.996024399995803833e-01
0.000000000000000000e+00,7.600000000000000000e+01,1.732679121354697943e+09,2.004230469465255737e-01
0.000000000000000000e+00,7.700000000000000000e+01,1.732679121388837099e+09,1.851882636547088623e-01
0.000000000000000000e+00,7.800000000000000000e+01,1.732679121422933102e+09,1.917540132999420166e-01
0.000000000000000000e+00,7.900000000000000000e+01,1.732679121457043886e+09,1.953694671392440796e-01
0.000000000000000000e+00,8.000000000000000000e+01,1.732679121490782022e+09,1.988699585199356079e-01
