0.000000000000000000e+00,1.000000000000000000e+00,1.732679033594919920e+09,7.340340614318847656e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.732679033630042791e+09,7.217954993247985840e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.732679033665045023e+09,7.099641561508178711e-01
0.000000000000000000e+00,4.000000000000000000e+00,1.732679033699904919e+09,6.984897851943969727e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.732679033734750986e+09,6.879012584686279297e-01
0.000000000000000000e+00,6.000000000000000000e+00,1.732679033769476175e+09,6.712911128997802734e-01
0.000000000000000000e+00,7.000000000000000000e+00,1.732679033804051876e+09,6.586509346961975098e-01
0.000000000000000000e+00,8.000000000000000000e+00,1.732679033838301897e+09,6.456667780876159668e-01
0.000000000000000000e+00,9.000000000000000000e+00,1.732679033873166084e+09,6.398521065711975098e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.732679033907712936e+09,6.236925721168518066e-01
0.000000000000000000e+00,1.100000000000000000e+01,1.732679033942809105e+09,6.125007271766662598e-01
0.000000000000000000e+00,1.200000000000000000e+01,1.732679033977764130e+09,5.990151762962341309e-01
0.000000000000000000e+00,1.300000000000000000e+01,1.732679034012698889e+09,5.783841609954833984e-01
0.000000000000000000e+00,1.400000000000000000e+01,1.732679034047113895e+09,5.766780972480773926e-01
0.000000000000000000e+00,1.500000000000000000e+01,1.732679034081968069e+09,5.623190999031066895e-01
0.000000000000000000e+00,1.600000000000000000e+01,1.732679034116749048e+09,5.564380288124084473e-01
0.000000000000000000e+00,1.700000000000000000e+01,1.732679034150892973e+09,5.369516611099243164e-01
0.000000000000000000e+00,1.800000000000000000e+01,1.732679034185261965e+09,5.247555971145629883e-01
0.000000000000000000e+00,1.900000000000000000e+01,1.732679034219511032e+09,5.118641257286071777e-01
0.000000000000000000e+00,2.000000000000000000e+01,1.732679034255183935e+09,5.007627606391906738e-01
0.000000000000000000e+00,2.100000000000000000e+01,1.732679034289556026e+09,4.847242832183837891e-01
0.000000000000000000e+00,2.200000000000000000e+01,1.732679034323662043e+09,4.793215990066528320e-01
0.000000000000000000e+00,2.300000000000000000e+01,1.732679034358330011e+09,4.523560702800750732e-01
0.000000000000000000e+00,2.400000000000000000e+01,1.732679034392496109e+09,4.449267685413360596e-01
0.000000000000000000e+00,2.500000000000000000e+01,1.732679034427186012e+09,4.407983124256134033e-01
0.000000000000000000e+00,2.600000000000000000e+01,1.732679034462052107e+09,4.105848670005798340e-01
0.000000000000000000e+00,2.700000000000000000e+01,1.732679034496469021e+09,4.062727689743041992e-01
0.000000000000000000e+00,2.800000000000000000e+01,1.732679034531206846e+09,3.876102268695831299e-01
0.000000000000000000e+00,2.900000000000000000e+01,1.732679034565696955e+09,3.758752644062042236e-01
0.000000000000000000e+00,3.000000000000000000e+01,1.732679034600492954e+09,3.576235175132751465e-01
0.000000000000000000e+00,3.100000000000000000e+01,1.732679034634908915e+09,3.658947944641113281e-01
0.000000000000000000e+00,3.200000000000000000e+01,1.732679034669488907e+09,3.375603556632995605e-01
0.000000000000000000e+00,3.300000000000000000e+01,1.732679034703813076e+09,3.265096247196197510e-01
0.000000000000000000e+00,3.400000000000000000e+01,1.732679034738425016e+09,3.111010789871215820e-01
0.000000000000000000e+00,3.500000000000000000e+01,1.732679034772823095e+09,3.027495145797729492e-01
0.000000000000000000e+00,3.600000000000000000e+01,1.732679034807486057e+09,2.861823737621307373e-01
0.000000000000000000e+00,3.700000000000000000e+01,1.732679034842713118e+09,2.870810031890869141e-01
0.000000000000000000e+00,3.800000000000000000e+01,1.732679034877735853e+09,2.738620638847351074e-01
