0.000000000000000000e+00,1.000000000000000000e+00,1.729568134303516626e+09,6.650007963180541992e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.729568134379392147e+09,6.475436091423034668e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.729568134461391687e+09,6.557114124298095703e-01
0.000000000000000000e+00,4.000000000000000000e+00,1.729568134538655996e+09,6.459197402000427246e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.729568134608621597e+09,6.296985149383544922e-01
0.000000000000000000e+00,6.000000000000000000e+00,1.729568134676593065e+09,6.140944361686706543e-01
0.000000000000000000e+00,7.000000000000000000e+00,1.729568134748904705e+09,6.353818178176879883e-01
0.000000000000000000e+00,8.000000000000000000e+00,1.729568134820183039e+09,6.290754675865173340e-01
0.000000000000000000e+00,9.000000000000000000e+00,1.729568134912226915e+09,6.299347877502441406e-01
0.000000000000000000e+00,1.000000000000000000e+01,1.729568134994642973e+09,5.859212279319763184e-01
0.000000000000000000e+00,1.100000000000000000e+01,1.729568135071546078e+09,6.192597746849060059e-01
0.000000000000000000e+00,1.200000000000000000e+01,1.729568135144188643e+09,5.819093585014343262e-01
0.000000000000000000e+00,1.300000000000000000e+01,1.729568135266774178e+09,6.078796386718750000e-01
0.000000000000000000e+00,1.400000000000000000e+01,1.729568135353530169e+09,5.717191100120544434e-01
0.000000000000000000e+00,1.500000000000000000e+01,1.729568135441534281e+09,5.685484409332275391e-01
0.000000000000000000e+00,1.600000000000000000e+01,1.729568135524783134e+09,5.441424846649169922e-01
0.000000000000000000e+00,1.700000000000000000e+01,1.729568135603022575e+09,6.030033230781555176e-01
0.000000000000000000e+00,1.800000000000000000e+01,1.729568135700296640e+09,5.361711382865905762e-01
0.000000000000000000e+00,1.900000000000000000e+01,1.729568135798065424e+09,5.128546953201293945e-01
0.000000000000000000e+00,2.000000000000000000e+01,1.729568135905162573e+09,4.509090483188629150e-01
0.000000000000000000e+00,2.100000000000000000e+01,1.729568136000267029e+09,6.070159077644348145e-01
0.000000000000000000e+00,2.200000000000000000e+01,1.729568136083123446e+09,4.714300334453582764e-01
0.000000000000000000e+00,2.300000000000000000e+01,1.729568136162842274e+09,4.455249905586242676e-01
0.000000000000000000e+00,2.400000000000000000e+01,1.729568136263060331e+09,4.327598512172698975e-01
0.000000000000000000e+00,2.500000000000000000e+01,1.729568136345228195e+09,4.146638810634613037e-01
0.000000000000000000e+00,2.600000000000000000e+01,1.729568136439840794e+09,4.914342463016510010e-01
0.000000000000000000e+00,2.700000000000000000e+01,1.729568136529101372e+09,3.714059591293334961e-01
0.000000000000000000e+00,2.800000000000000000e+01,1.729568136617251396e+09,5.451900362968444824e-01
0.000000000000000000e+00,2.900000000000000000e+01,1.729568136687743187e+09,4.130809009075164795e-01
0.000000000000000000e+00,3.000000000000000000e+01,1.729568136792895317e+09,4.447419345378875732e-01
0.000000000000000000e+00,3.100000000000000000e+01,1.729568136863686085e+09,3.021138310432434082e-01
0.000000000000000000e+00,3.200000000000000000e+01,1.729568136944181681e+09,2.874072790145874023e-01
0.000000000000000000e+00,3.300000000000000000e+01,1.729568137023760557e+09,4.235051274299621582e-01
0.000000000000000000e+00,3.400000000000000000e+01,1.729568137142538309e+09,2.279059141874313354e-01
0.000000000000000000e+00,3.500000000000000000e+01,1.729568137240145445e+09,1.594316214323043823e-01
0.000000000000000000e+00,3.600000000000000000e+01,1.729568137323178053e+09,4.632751941680908203e-01
0.000000000000000000e+00,3.700000000000000000e+01,1.729568137417303562e+09,1.651541292667388916e-01
0.000000000000000000e+00,3.800000000000000000e+01,1.729568137502742529e+09,2.975395023822784424e-01
0.000000000000000000e+00,3.900000000000000000e+01,1.729568137583647251e+09,5.599390864372253418e-01
0.000000000000000000e+00,4.000000000000000000e+01,1.729568137674004316e+09,2.058347463607788086e-01
0.000000000000000000e+00,4.100000000000000000e+01,1.729568137749387741e+09,2.848081290721893311e-01
0.000000000000000000e+00,4.200000000000000000e+01,1.729568137845576048e+09,2.628670632839202881e-01
0.000000000000000000e+00,4.300000000000000000e+01,1.729568137921221733e+09,2.075956165790557861e-01
0.000000000000000000e+00,4.400000000000000000e+01,1.729568137989730597e+09,2.190251797437667847e-01
0.000000000000000000e+00,4.500000000000000000e+01,1.729568138065819979e+09,3.984354436397552490e-01
0.000000000000000000e+00,4.600000000000000000e+01,1.729568138135970116e+09,2.009980976581573486e-01
0.000000000000000000e+00,4.700000000000000000e+01,1.729568138205767632e+09,4.221965968608856201e-01
0.000000000000000000e+00,4.800000000000000000e+01,1.729568138274537563e+09,2.093098163604736328e-01
0.000000000000000000e+00,4.900000000000000000e+01,1.729568138370003700e+09,8.057511448860168457e-01
0.000000000000000000e+00,5.000000000000000000e+01,1.729568138465306997e+09,6.372830271720886230e-01
0.000000000000000000e+00,5.100000000000000000e+01,1.729568138544677973e+09,6.140457987785339355e-01
0.000000000000000000e+00,5.200000000000000000e+01,1.729568138611599922e+09,2.933877110481262207e-01
